"CustomerID","Recency_capped","Frequency_capped","Monetary_capped","Cluster_Id","Segment"
15940,312,1,52.2,1,"Dormant"
15942,134,1,337.44,2,"Active Customers"
15944,277,1,325.1,1,"Dormant"
15945,366,1,181,1,"Dormant"
15947,83,1,1708.24,2,"Active Customers"
15948,9,2,955.24,2,"Active Customers"
15949,17,2,364.72,2,"Active Customers"
15950,32,4,1765.51,2,"Active Customers"
15951,9,2,708.22,2,"Active Customers"
15952,34,4,806.57,2,"Active Customers"
15953,16,8,1659.38,2,"Active Customers"
15955,25,14,4416.26,3,"VIP Customers"
15957,32,1,428.89,2,"Active Customers"
15958,75,1,104.35,2,"Active Customers"
15963,20,2,470.76,2,"Active Customers"
15965,18,4,845.64,2,"Active Customers"
15967,24,2,418.83,2,"Active Customers"
15969,3,3,666.1,2,"Active Customers"
15970,304,1,314.1,1,"Dormant"
15971,18,12,4194.9,2,"Active Customers"
15973,367,1,307.82,1,"Dormant"
15974,40,7,3442.15,2,"Active Customers"
15975,85,1,371.01,2,"Active Customers"
15976,166,2,430.94,1,"Dormant"
15977,18,2,1054.73,2,"Active Customers"
15978,78,1,1098.78,2,"Active Customers"
15980,89,3,2398.86,2,"Active Customers"
15981,25,8,3408.48,2,"Active Customers"
15983,23,4,1475.02,2,"Active Customers"
15984,3,10,2837.67,2,"Active Customers"
15985,124,2,1142.42,2,"Active Customers"
15986,31,1,168.12,2,"Active Customers"
15987,13,7,1451.28,2,"Active Customers"
15988,20,1,158.03,2,"Active Customers"
15990,45,2,792.11,2,"Active Customers"
15992,4,1,52.2,2,"Active Customers"
15993,9,7,2788.87,2,"Active Customers"
15994,55,1,427.07,2,"Active Customers"
15996,89,6,1060.68,2,"Active Customers"
15998,37,5,3089.97,2,"Active Customers"
16000,3,3,12393.7,3,"VIP Customers"
16003,30,5,2735.37,2,"Active Customers"
16005,13,4,615.39,2,"Active Customers"
16006,212,1,101.4,1,"Dormant"
16007,48,4,1701.94,2,"Active Customers"
16008,24,3,478.78,2,"Active Customers"
16009,23,4,992.71,2,"Active Customers"
16010,246,3,407.5,1,"Dormant"
16011,9,16,3362.71,3,"VIP Customers"
16012,36,3,1415.29,2,"Active Customers"
16013,4,30,18715.313,3,"VIP Customers"
16014,38,3,662.38,2,"Active Customers"
16015,4,3,705.1,2,"Active Customers"
16016,4,8,1508.76,2,"Active Customers"
16017,48,1,211.88,2,"Active Customers"
16018,40,2,408.9,2,"Active Customers"
16019,47,9,3786.24,2,"Active Customers"
16020,17,3,851.01,2,"Active Customers"
16022,261,1,628.28,1,"Dormant"
16023,47,3,719.81,2,"Active Customers"
16024,13,1,245.96,2,"Active Customers"
16025,30,1,439.66,2,"Active Customers"
16026,44,1,236.09,2,"Active Customers"
16027,92,6,934.62,2,"Active Customers"
16029,39,30,18715.313,3,"VIP Customers"
16030,310,1,331.24,1,"Dormant"
16031,93,2,548.94,2,"Active Customers"
16033,6,20,8816.4,3,"VIP Customers"
16034,197,3,437.7,1,"Dormant"
16036,88,2,758.92,2,"Active Customers"
16037,270,3,855.02,1,"Dormant"
16038,8,3,471.78,2,"Active Customers"
16040,66,3,1313.55,2,"Active Customers"
16041,31,3,3166.4,2,"Active Customers"
16042,23,5,1197.27,2,"Active Customers"
16043,38,4,773.99,2,"Active Customers"
16045,120,4,1340.7,2,"Active Customers"
16048,369,2,256.44,1,"Dormant"
16049,41,3,1111.79,2,"Active Customers"
16050,174,1,137.9,1,"Dormant"
16052,55,1,362.06,2,"Active Customers"
16053,33,2,1511.95,2,"Active Customers"
16054,146,1,783.9,1,"Dormant"
16055,221,1,134.8,1,"Dormant"
16056,46,1,664.85,2,"Active Customers"
16057,17,7,2263.12,2,"Active Customers"
16059,66,6,1459.86,2,"Active Customers"
16062,10,4,1153.62,2,"Active Customers"
16063,261,1,335.32,1,"Dormant"
16065,366,1,372.09,1,"Dormant"
16066,17,5,1521.87,2,"Active Customers"
16070,23,2,852.15,2,"Active Customers"
16071,45,1,326.24,2,"Active Customers"
16072,289,1,584.32,1,"Dormant"
16073,298,1,122.4,1,"Dormant"
16076,4,10,2234.73,2,"Active Customers"
16078,284,1,79.2,1,"Dormant"
16079,17,3,1352,2,"Active Customers"
16080,82,2,217.16,2,"Active Customers"
16081,57,5,2806.9,2,"Active Customers"
16083,101,2,1317.62,2,"Active Customers"
16084,300,1,436.18,1,"Dormant"
16085,24,5,981.51,2,"Active Customers"
16086,60,5,1121.39,2,"Active Customers"
16091,155,2,315.06,1,"Dormant"
16092,115,3,817.86,2,"Active Customers"
16093,107,1,52.2,2,"Active Customers"
16094,12,4,1078.23,2,"Active Customers"
16096,265,1,320.62,1,"Dormant"
16097,241,1,185.05,1,"Dormant"
16098,88,7,2005.63,2,"Active Customers"
16099,51,3,731.9,2,"Active Customers"
16101,71,1,1290.7,2,"Active Customers"
16102,43,3,1842.14,2,"Active Customers"
16103,8,6,1429.64,2,"Active Customers"
16104,62,1,302.36,2,"Active Customers"
16105,249,1,336.96,1,"Dormant"
16106,66,1,108.38,2,"Active Customers"
16107,18,7,3204.16,2,"Active Customers"
16108,85,1,842.5,2,"Active Customers"
16109,219,2,611.88,1,"Dormant"
16110,46,3,1337.48,2,"Active Customers"
16112,144,4,195.74,2,"Active Customers"
16113,184,1,161.38,1,"Dormant"
16114,171,1,135.75,1,"Dormant"
16115,10,8,1667.97,2,"Active Customers"
16116,212,1,612.78,1,"Dormant"
16117,190,1,232.21,1,"Dormant"
16119,9,2,423.36,2,"Active Customers"
16120,60,4,1309.14,2,"Active Customers"
16121,58,2,867.11,2,"Active Customers"
16122,74,4,684.42,2,"Active Customers"
16123,52,1,307.78,2,"Active Customers"
16124,318,1,249,1,"Dormant"
16125,368,1,289.35,1,"Dormant"
16126,30,4,6287.77,2,"Active Customers"
16127,40,1,656.25,2,"Active Customers"
16128,18,5,1880.22,2,"Active Customers"
16131,52,6,3506.54,2,"Active Customers"
16133,4,30,14589.04,3,"VIP Customers"
16134,22,2,618.09,2,"Active Customers"
16135,263,1,517.55,1,"Dormant"
16136,60,3,709.38,2,"Active Customers"
16139,19,3,635.41,2,"Active Customers"
16140,66,2,725.18,2,"Active Customers"
16141,89,1,620.4,2,"Active Customers"
16142,250,1,535.34,1,"Dormant"
16143,4,6,2424.94,2,"Active Customers"
16144,247,1,175.2,1,"Dormant"
16145,9,11,3799.49,2,"Active Customers"
16146,158,3,734.13,1,"Dormant"
16147,134,1,375,2,"Active Customers"
16148,297,1,76.32,1,"Dormant"
16149,5,2,280.52,2,"Active Customers"
16150,43,5,2053.02,2,"Active Customers"
16152,269,1,1829.04,1,"Dormant"
16153,50,5,1824.23,2,"Active Customers"
16156,9,9,3122.04,2,"Active Customers"
16157,16,3,656.69,2,"Active Customers"
16159,282,1,348.2,1,"Dormant"
16160,66,2,1025.44,2,"Active Customers"
16161,2,19,5575.56,3,"VIP Customers"
16162,253,1,52.2,1,"Dormant"
16163,233,2,856.6,1,"Dormant"
16164,18,3,822.48,2,"Active Customers"
16168,11,27,3787.6,3,"VIP Customers"
16169,9,4,1822.97,2,"Active Customers"
16170,51,6,1885.05,2,"Active Customers"
16171,60,1,73.2,2,"Active Customers"
16172,96,5,1140.21,2,"Active Customers"
16173,16,6,1418.32,2,"Active Customers"
16174,127,3,1009.55,2,"Active Customers"
16175,95,4,1037.59,2,"Active Customers"
16177,51,1,331.95,2,"Active Customers"
16178,139,1,197.9,1,"Dormant"
16179,61,1,215.83,2,"Active Customers"
16180,101,8,10254.18,3,"VIP Customers"
16181,74,1,305.54,2,"Active Customers"
16182,73,4,6617.65,2,"Active Customers"
16183,68,1,338.71,2,"Active Customers"
16184,65,6,1158.79,2,"Active Customers"
16185,17,2,529.41,2,"Active Customers"
16186,23,12,4006.94,2,"Active Customers"
16187,32,15,6911.44,3,"VIP Customers"
16188,45,4,981.86,2,"Active Customers"
16189,16,2,215.48,2,"Active Customers"
16190,41,1,215.08,2,"Active Customers"
16191,3,13,5180.52,3,"VIP Customers"
16193,237,1,314.45,1,"Dormant"
16198,76,1,400.68,2,"Active Customers"
16200,5,2,1080.62,2,"Active Customers"
16201,4,4,1863.47,2,"Active Customers"
16202,361,1,365.27,1,"Dormant"
16203,59,4,592.9,2,"Active Customers"
16204,24,1,405.71,2,"Active Customers"
16205,31,4,754.78,2,"Active Customers"
16206,55,4,537.06,2,"Active Customers"
16207,26,1,394.38,2,"Active Customers"
16208,45,2,664.26,2,"Active Customers"
16209,89,5,2262.62,2,"Active Customers"
16210,2,17,18715.313,3,"VIP Customers"
16211,89,1,547.02,2,"Active Customers"
16212,20,2,690.34,2,"Active Customers"
16213,79,1,159,2,"Active Customers"
16214,171,3,1062.75,1,"Dormant"
16215,81,1,242.35,2,"Active Customers"
16216,268,1,914.93,1,"Dormant"
16217,236,2,304.25,1,"Dormant"
16218,30,7,3084.68,2,"Active Customers"
16221,37,3,864.86,2,"Active Customers"
16222,319,1,846.72,1,"Dormant"
16224,58,4,1295.3,2,"Active Customers"
16225,45,5,1096.32,2,"Active Customers"
16226,204,3,255.12,1,"Dormant"
16227,226,1,314.22,1,"Dormant"
16229,88,2,1010.6,2,"Active Customers"
16230,190,2,542.03,1,"Dormant"
16232,44,4,990.88,2,"Active Customers"
16233,72,3,536.68,2,"Active Customers"
16235,41,4,857.31,2,"Active Customers"
16236,79,1,432.2,2,"Active Customers"
16239,57,2,414.2,2,"Active Customers"
16240,25,2,3718.8,2,"Active Customers"
16241,10,13,2607.87,2,"Active Customers"
16242,9,7,3603.21,2,"Active Customers"
16243,34,2,409.1,2,"Active Customers"
16244,212,2,1522.75,1,"Dormant"
16245,24,3,1413.66,2,"Active Customers"
16247,171,1,114.56,1,"Dormant"
16248,62,1,152.94,2,"Active Customers"
16249,53,5,1800.07,2,"Active Customers"
16250,262,2,389.44,1,"Dormant"
16253,67,2,3683.86,2,"Active Customers"
16255,17,8,2619.91,2,"Active Customers"
16256,267,1,752.43,1,"Dormant"
16257,177,1,52.2,1,"Dormant"
16258,46,5,5203.51,2,"Active Customers"
16260,51,1,1035.45,2,"Active Customers"
16261,18,4,746.83,2,"Active Customers"
16265,10,9,5347,2,"Active Customers"
16266,74,7,861.89,2,"Active Customers"
16268,72,2,617.65,2,"Active Customers"
16270,354,1,1141.24,1,"Dormant"
16271,16,4,1414.24,2,"Active Customers"
16272,117,1,411.7,2,"Active Customers"
16274,369,1,337.75,1,"Dormant"
16275,197,1,559.87,1,"Dormant"
16276,177,1,810.6,1,"Dormant"
16278,101,1,566.38,2,"Active Customers"
16279,22,3,1509.58,2,"Active Customers"
16281,73,1,2062.06,2,"Active Customers"
16282,340,1,168.3,1,"Dormant"
16283,6,5,1569.11,2,"Active Customers"
16284,32,2,823.97,2,"Active Customers"
16287,170,1,142.5,1,"Dormant"
16292,122,1,302.25,2,"Active Customers"
16293,22,10,2248.99,2,"Active Customers"
16295,10,4,1328.55,2,"Active Customers"
16297,269,1,301.9,1,"Dormant"
16298,23,3,598.2,2,"Active Customers"
16302,127,1,233.22,2,"Active Customers"
16303,26,3,5360.63,2,"Active Customers"
16305,139,1,361.22,1,"Dormant"
16306,214,6,632.27,1,"Dormant"
16308,38,4,2560,2,"Active Customers"
16309,107,2,706.57,2,"Active Customers"
16311,18,2,616.26,2,"Active Customers"
16313,4,2,274.15,2,"Active Customers"
16315,331,1,226.37,1,"Dormant"
16316,65,8,2938.91,2,"Active Customers"
16317,120,3,1341.65,2,"Active Customers"
16318,36,1,328.15,2,"Active Customers"
16319,218,1,404.4,1,"Dormant"
16320,173,2,1038.46,1,"Dormant"
16321,73,5,373.65,2,"Active Customers"
16322,2,2,326.75,2,"Active Customers"
16323,197,1,207.5,1,"Dormant"
16324,129,3,428.68,2,"Active Customers"
16325,47,3,594.24,2,"Active Customers"
16326,6,14,3110.96,2,"Active Customers"
16327,15,6,3813.62,2,"Active Customers"
16330,18,3,251.91,2,"Active Customers"
16332,29,7,1593.2,2,"Active Customers"
16333,8,22,18715.313,3,"VIP Customers"
16337,37,1,151.05,2,"Active Customers"
16338,158,1,214.8,1,"Dormant"
16339,285,1,109.95,1,"Dormant"
16340,108,1,549.07,2,"Active Customers"
16341,25,4,1971.87,2,"Active Customers"
16342,76,4,322.41,2,"Active Customers"
16343,17,2,370.48,2,"Active Customers"
16344,159,1,101.1,1,"Dormant"
16345,45,1,575.41,2,"Active Customers"
16347,12,2,887.65,2,"Active Customers"
16348,33,7,1467.11,2,"Active Customers"
16349,291,1,53.5,1,"Dormant"
16350,22,4,1116.47,2,"Active Customers"
16351,333,1,153.9,1,"Dormant"
16352,18,2,494.44,2,"Active Customers"
16353,4,23,6675.71,3,"VIP Customers"
16354,64,2,395.8,2,"Active Customers"
16356,198,3,211.77,1,"Dormant"
16357,34,3,658.88,2,"Active Customers"
16358,2,4,2027.5,2,"Active Customers"
16359,8,9,1750.92,2,"Active Customers"
16360,5,6,3512.53,2,"Active Customers"
16361,10,4,896.66,2,"Active Customers"
16362,33,5,734.77,2,"Active Customers"
16363,54,1,109.36,2,"Active Customers"
16364,12,2,707.04,2,"Active Customers"
16365,18,9,1540.42,2,"Active Customers"
16366,19,1,327.3,2,"Active Customers"
16367,38,2,804.49,2,"Active Customers"
16368,3,2,497.43,2,"Active Customers"
16369,19,3,1551.58,2,"Active Customers"
16370,83,4,1320.56,2,"Active Customers"
16372,34,2,367.93,2,"Active Customers"
16374,67,2,465.08,2,"Active Customers"
16376,9,2,987.01,2,"Active Customers"
16377,268,1,676.2,1,"Dormant"
16378,248,3,362.95,1,"Dormant"
16379,5,4,2157.4,2,"Active Customers"
16380,62,1,1780.59,2,"Active Customers"
16383,75,2,668.36,2,"Active Customers"
16384,90,2,584.5,2,"Active Customers"
16385,61,3,555.89,2,"Active Customers"
16386,29,2,317.2,2,"Active Customers"
16387,323,1,94.36,1,"Dormant"
16389,54,4,1382.07,2,"Active Customers"
16392,270,1,221.19,1,"Dormant"
16393,3,13,3046.21,2,"Active Customers"
16394,57,5,1555.34,2,"Active Customers"
16395,61,5,1486.9,2,"Active Customers"
16398,155,2,1705.8,1,"Dormant"
16399,20,2,406.77,2,"Active Customers"
16400,95,1,303.93,2,"Active Customers"
16401,2,12,4098.32,2,"Active Customers"
16402,265,2,299.6,1,"Dormant"
16403,313,1,177.5,1,"Dormant"
16404,71,1,443.05,2,"Active Customers"
16405,303,2,167.25,1,"Dormant"
16406,19,1,163.07,2,"Active Customers"
16407,13,10,2126.93,2,"Active Customers"
16409,37,5,2028.88,2,"Active Customers"
16411,20,2,214.65,2,"Active Customers"
16412,54,1,151.83,2,"Active Customers"
16413,57,1,262.2,2,"Active Customers"
16414,22,2,126.25,2,"Active Customers"
16415,45,1,210.35,2,"Active Customers"
16416,27,3,1051.4,2,"Active Customers"
16418,45,3,675.27,2,"Active Customers"
16419,113,6,972.23,2,"Active Customers"
16422,18,30,18715.313,3,"VIP Customers"
16423,25,1,346.12,2,"Active Customers"
16424,192,1,133.56,1,"Dormant"
16425,303,1,302.7,1,"Dormant"
16426,3,10,1908.25,2,"Active Customers"
16427,264,2,241.06,1,"Dormant"
16429,107,1,284.55,2,"Active Customers"
16430,58,1,300.85,2,"Active Customers"
16431,214,3,642.81,1,"Dormant"
16432,65,1,287.4,2,"Active Customers"
16433,29,1,184.26,2,"Active Customers"
16434,30,7,1522.25,2,"Active Customers"
16438,6,5,798.35,2,"Active Customers"
16440,8,5,3640.67,2,"Active Customers"
16441,68,2,381.2,2,"Active Customers"
16442,2,3,616.79,2,"Active Customers"
16444,47,4,654.67,2,"Active Customers"
16445,34,1,230.51,2,"Active Customers"
16446,2,2,18715.313,3,"VIP Customers"
16447,136,1,259.01,1,"Dormant"
16448,199,1,188.89,1,"Dormant"
16449,198,2,707.69,1,"Dormant"
16450,150,1,311.92,1,"Dormant"
16451,88,1,266.97,2,"Active Customers"
16454,65,1,52.2,2,"Active Customers"
16455,64,7,1841.18,2,"Active Customers"
16456,100,5,2158.37,2,"Active Customers"
16457,219,1,208.36,1,"Dormant"
16458,3,18,3482.74,3,"VIP Customers"
16460,29,3,814.72,2,"Active Customers"
16461,178,1,151.42,1,"Dormant"
16462,74,3,136,2,"Active Customers"
16463,22,4,1422.4,2,"Active Customers"
16464,20,3,1314.68,2,"Active Customers"
16466,34,7,1603.46,2,"Active Customers"
16468,75,1,74.9,2,"Active Customers"
16469,24,4,650.43,2,"Active Customers"
16470,52,4,762.39,2,"Active Customers"
16471,275,1,223.95,1,"Dormant"
16473,165,3,316.11,1,"Dormant"
16474,8,7,1871.34,2,"Active Customers"
16475,89,4,544.3,2,"Active Customers"
16477,64,7,2494.46,2,"Active Customers"
16478,26,3,331,2,"Active Customers"
16479,11,2,300.83,2,"Active Customers"
16480,76,1,769.29,2,"Active Customers"
16482,16,1,220.62,2,"Active Customers"
16483,193,1,139.35,1,"Dormant"
16484,174,2,404.3,1,"Dormant"
16485,78,1,363.65,2,"Active Customers"
16488,34,3,498.8,2,"Active Customers"
16491,47,1,731.5,2,"Active Customers"
16493,80,4,1351.63,2,"Active Customers"
16494,297,1,826.53,1,"Dormant"
16495,4,3,684.41,2,"Active Customers"
16496,9,3,1599.52,2,"Active Customers"
16497,50,6,2965.69,2,"Active Customers"
16498,162,2,100.97,1,"Dormant"
16499,361,2,365.45,1,"Dormant"
16500,5,6,400.86,2,"Active Customers"
16503,107,4,1431.93,2,"Active Customers"
16504,26,1,484.38,2,"Active Customers"
16505,32,1,777.6,2,"Active Customers"
16506,20,2,90.3,2,"Active Customers"
16509,297,1,363.7,1,"Dormant"
16510,369,1,248.1,1,"Dormant"
16511,22,3,948.26,2,"Active Customers"
16513,5,4,874.59,2,"Active Customers"
16515,53,5,1627.13,2,"Active Customers"
16516,31,1,101.7,2,"Active Customers"
16517,278,1,162.7,1,"Dormant"
16518,62,2,484.32,2,"Active Customers"
16519,26,2,212.98,2,"Active Customers"
16520,187,3,1046.57,1,"Dormant"
16523,2,21,9418.47,3,"VIP Customers"
16525,3,26,13027.45,3,"VIP Customers"
16526,172,1,290.36,1,"Dormant"
16527,82,1,228.06,2,"Active Customers"
16528,4,1,244.41,2,"Active Customers"
16529,191,1,455.25,1,"Dormant"
16531,23,7,1244.59,2,"Active Customers"
16532,18,3,6748.8,2,"Active Customers"
16533,20,3,1095.56,2,"Active Customers"
16535,6,1,593.75,2,"Active Customers"
16536,111,1,548.97,2,"Active Customers"
16539,3,4,1388.81,2,"Active Customers"
16542,54,1,119.62,2,"Active Customers"
16545,165,1,339.3,1,"Dormant"
16546,291,2,787.15,1,"Dormant"
16549,11,10,4154.64,2,"Active Customers"
16550,109,5,2298.97,2,"Active Customers"
16551,96,3,922.12,2,"Active Customers"
16552,243,2,379.73,1,"Dormant"
16553,164,12,5719.82,3,"VIP Customers"
16554,43,3,837.1,2,"Active Customers"
16555,36,2,285.89,2,"Active Customers"
16556,67,7,3313.79,2,"Active Customers"
16557,25,2,281.85,2,"Active Customers"
16558,2,20,8338.49,3,"VIP Customers"
16560,27,2,841.41,2,"Active Customers"
16561,6,2,511.12,2,"Active Customers"
16563,54,1,1077.74,2,"Active Customers"
16565,365,1,173.7,1,"Dormant"
16566,16,5,614.66,2,"Active Customers"
16567,195,2,865.6,1,"Dormant"
16569,4,1,124.2,2,"Active Customers"
16570,16,10,3738.4,2,"Active Customers"
16571,27,3,1421.69,2,"Active Customers"
16572,128,3,1009.6,2,"Active Customers"
16573,85,2,663.61,2,"Active Customers"
16574,72,1,451.44,2,"Active Customers"
16581,183,1,105.84,1,"Dormant"
16582,114,1,313.62,2,"Active Customers"
16583,369,1,233.45,1,"Dormant"
16584,81,2,936.08,2,"Active Customers"
16586,249,1,463.95,1,"Dormant"
16587,233,1,225.15,1,"Dormant"
16589,72,3,459.24,2,"Active Customers"
16591,69,1,213.5,2,"Active Customers"
16592,5,16,4113.68,3,"VIP Customers"
16593,51,3,330.03,2,"Active Customers"
16594,76,1,181.09,2,"Active Customers"
16595,62,1,360.16,2,"Active Customers"
16596,16,2,250.15,2,"Active Customers"
16597,5,1,90.04,2,"Active Customers"
16598,286,1,145.05,1,"Dormant"
16600,5,6,813.52,2,"Active Customers"
16601,41,1,243.63,2,"Active Customers"
16602,37,1,528.08,2,"Active Customers"
16603,75,2,482.47,2,"Active Customers"
16607,18,14,3347.71,2,"Active Customers"
16609,16,7,5493.46,2,"Active Customers"
16610,220,1,75.66,1,"Dormant"
16611,187,1,129.49,1,"Dormant"
16612,33,4,1187.66,2,"Active Customers"
16613,71,1,618.59,2,"Active Customers"
16614,183,1,506.19,1,"Dormant"
16616,16,2,500.42,2,"Active Customers"
16617,236,1,151.85,1,"Dormant"
16618,32,5,2647.59,2,"Active Customers"
16619,264,1,226.21,1,"Dormant"
16620,4,2,178.96,2,"Active Customers"
16621,52,4,813.48,2,"Active Customers"
16623,246,1,129.45,1,"Dormant"
16624,81,2,810.57,2,"Active Customers"
16625,275,1,333.08,1,"Dormant"
16626,2,17,4413.1,3,"VIP Customers"
16627,80,1,322.8,2,"Active Customers"
16628,30,5,2188.05,2,"Active Customers"
16629,74,2,417.73,2,"Active Customers"
16633,18,6,2883.1,2,"Active Customers"
16634,223,2,217.9,1,"Dormant"
16637,33,4,1154.47,2,"Active Customers"
16638,23,10,1680.72,2,"Active Customers"
16639,32,3,1257.51,2,"Active Customers"
16641,106,1,231.1,2,"Active Customers"
16642,5,2,688.33,2,"Active Customers"
16643,246,1,487.51,1,"Dormant"
16644,178,2,833.78,1,"Dormant"
16647,170,2,214.06,1,"Dormant"
16648,43,1,290.66,2,"Active Customers"
16650,72,1,518.42,2,"Active Customers"
16652,59,7,6773.97,2,"Active Customers"
16653,17,2,1212.66,2,"Active Customers"
16654,142,4,601.27,2,"Active Customers"
16655,18,6,3794.52,2,"Active Customers"
16656,23,15,8625.8,3,"VIP Customers"
16657,10,4,933.62,2,"Active Customers"
16658,369,1,123.24,1,"Dormant"
16659,190,1,52.2,1,"Dormant"
16660,17,4,1267.65,2,"Active Customers"
16665,363,1,135.4,1,"Dormant"
16666,20,1,118.98,2,"Active Customers"
16667,69,2,570.13,2,"Active Customers"
16668,16,6,306.72,2,"Active Customers"
16669,24,2,1370.47,2,"Active Customers"
16670,17,11,4095.9,2,"Active Customers"
16671,29,3,1692.27,2,"Active Customers"
16672,3,20,8134.94,3,"VIP Customers"
16674,55,2,319.61,2,"Active Customers"
16676,34,4,1592.12,2,"Active Customers"
16678,3,12,3109.99,2,"Active Customers"
16679,367,1,129.75,1,"Dormant"
16680,44,1,183.7,2,"Active Customers"
16681,73,6,1770.34,2,"Active Customers"
16682,5,5,1028,2,"Active Customers"
16684,5,28,18715.313,3,"VIP Customers"
16685,62,2,324.24,2,"Active Customers"
16686,48,7,3062.83,2,"Active Customers"
16688,2,4,1260.86,2,"Active Customers"
16689,76,2,422.6,2,"Active Customers"
16690,73,2,225.58,2,"Active Customers"
16692,257,2,1126,1,"Dormant"
16693,69,2,482.01,2,"Active Customers"
16696,136,4,657.9,2,"Active Customers"
16697,242,1,112.75,1,"Dormant"
16698,227,2,1998,1,"Dormant"
16700,9,13,5076.55,3,"VIP Customers"
16701,9,13,5398.3,3,"VIP Customers"
16705,2,20,14034.99,3,"VIP Customers"
16706,38,3,531.35,2,"Active Customers"
16708,46,1,656.63,2,"Active Customers"
16709,85,5,3029.87,2,"Active Customers"
16710,20,10,2483.04,2,"Active Customers"
16711,4,5,1651.03,2,"Active Customers"
16712,10,11,3637.78,2,"Active Customers"
16713,19,15,6923.13,3,"VIP Customers"
16714,318,2,1146.53,1,"Dormant"
16715,79,1,301.72,2,"Active Customers"
16716,267,2,901.2,1,"Dormant"
16717,24,6,3858.38,2,"Active Customers"
16718,369,1,623.75,1,"Dormant"
16719,15,7,1790.42,2,"Active Customers"
16720,27,1,155.24,2,"Active Customers"
16721,263,1,292.47,1,"Dormant"
16722,18,13,4730.81,3,"VIP Customers"
16723,92,2,589.15,2,"Active Customers"
16725,303,6,779.57,1,"Dormant"
16726,27,5,1382.02,2,"Active Customers"
16727,365,1,272.82,1,"Dormant"
16728,47,4,1054.67,2,"Active Customers"
16729,39,21,7236.6,3,"VIP Customers"
16730,53,3,743.11,2,"Active Customers"
16732,32,1,603.75,2,"Active Customers"
16734,53,3,650.51,2,"Active Customers"
16735,79,5,2300.56,2,"Active Customers"
16737,54,1,417.6,2,"Active Customers"
16738,298,1,52.2,1,"Dormant"
16739,177,1,323,1,"Dormant"
16743,30,7,2238.09,2,"Active Customers"
16744,12,7,1304.76,2,"Active Customers"
16745,87,17,7194.3,3,"VIP Customers"
16746,5,18,6697.66,3,"VIP Customers"
16747,38,2,836.06,2,"Active Customers"
16748,18,5,1515.9,2,"Active Customers"
16750,45,5,623.93,2,"Active Customers"
16751,31,1,1764.72,2,"Active Customers"
16752,369,1,207.5,1,"Dormant"
16753,59,1,223.92,2,"Active Customers"
16754,369,1,2002.4,1,"Dormant"
16755,115,3,1496.83,2,"Active Customers"
16756,215,1,239.4,1,"Dormant"
16757,319,1,106.83,1,"Dormant"
16758,66,1,369.34,2,"Active Customers"
16759,8,3,789.79,2,"Active Customers"
16761,97,1,316.62,2,"Active Customers"
16762,20,3,1501.38,2,"Active Customers"
16763,199,1,611.85,1,"Dormant"
16764,4,13,2799.25,2,"Active Customers"
16765,295,1,52.2,1,"Dormant"
16766,274,2,1145.6,1,"Dormant"
16767,31,11,5580.6,3,"VIP Customers"
16768,48,3,478.09,2,"Active Customers"
16769,261,1,380.39,1,"Dormant"
16770,58,5,770.1,2,"Active Customers"
16771,34,5,2234.81,2,"Active Customers"
16773,58,1,171.59,2,"Active Customers"
16774,68,4,661.52,2,"Active Customers"
16775,11,11,1695.66,2,"Active Customers"
16776,61,1,388.28,2,"Active Customers"
16777,81,2,226.35,2,"Active Customers"
16778,75,2,245.94,2,"Active Customers"
16779,3,22,10629.72,3,"VIP Customers"
16780,101,2,425.19,2,"Active Customers"
16781,369,1,311.25,1,"Dormant"
16782,11,13,2279.9,2,"Active Customers"
16784,20,1,107.6,2,"Active Customers"
16788,124,2,595.83,2,"Active Customers"
16789,9,1,80.8,2,"Active Customers"
16790,4,6,1545.62,2,"Active Customers"
16791,30,7,1709.03,2,"Active Customers"
16792,283,2,110.38,1,"Dormant"
16793,58,1,243.84,2,"Active Customers"
16794,2,10,1220.69,2,"Active Customers"
16795,366,1,414.88,1,"Dormant"
16796,90,1,305.62,2,"Active Customers"
16800,12,1,1201.49,2,"Active Customers"
16801,164,4,1619.73,1,"Dormant"
16803,66,1,332.3,2,"Active Customers"
16804,24,3,536.99,2,"Active Customers"
16805,174,2,460.59,1,"Dormant"
16806,104,4,775.54,2,"Active Customers"
16807,143,3,1121.59,2,"Active Customers"
16808,100,2,288.42,2,"Active Customers"
16809,24,5,914.69,2,"Active Customers"
16810,193,1,309.54,1,"Dormant"
16811,5,2,547.07,2,"Active Customers"
16812,361,1,479.35,1,"Dormant"
16813,9,10,1692.98,2,"Active Customers"
16814,15,21,6499.2,3,"VIP Customers"
16816,104,4,417.06,2,"Active Customers"
16817,3,9,1604.75,2,"Active Customers"
16818,11,11,3349.57,2,"Active Customers"
16820,96,1,497.61,2,"Active Customers"
16823,228,1,358.38,1,"Dormant"
16824,16,2,460.64,2,"Active Customers"
16825,39,2,775.18,2,"Active Customers"
16826,52,1,341.7,2,"Active Customers"
16828,113,1,113.5,2,"Active Customers"
16829,157,1,197.22,1,"Dormant"
16830,39,1,325.91,2,"Active Customers"
16832,185,3,199.15,1,"Dormant"
16833,2,4,1106.53,2,"Active Customers"
16834,228,1,413.46,1,"Dormant"
16835,129,2,180.85,2,"Active Customers"
16836,40,2,251.87,2,"Active Customers"
16837,32,11,3170.98,2,"Active Customers"
16838,198,2,588.85,1,"Dormant"
